Priority,Partition,SentTime,ReceivedTime,TimeSpent,PayloadSize
medium,3,2024-03-15 15:39:07.403 +0000 GMT,2024-03-15 15:39:07.411869 +0000 GMT m=+14962.463788300,8,83
medium,3,2024-03-15 15:39:07.403 +0000 GMT,2024-03-15 15:39:07.411952 +0000 GMT m=+14962.463872133,8,83
medium,3,2024-03-15 15:39:07.403 +0000 GMT,2024-03-15 15:39:07.412011 +0000 GMT m=+14962.463930315,9,83
medium,3,2024-03-15 15:39:07.403 +0000 GMT,2024-03-15 15:39:07.412094 +0000 GMT m=+14962.464013286,9,83
medium,3,2024-03-15 15:39:07.403 +0000 GMT,2024-03-15 15:39:07.412152 +0000 GMT m=+14962.464071203,9,83
medium,3,2024-03-15 15:39:07.403 +0000 GMT,2024-03-15 15:39:07.412211 +0000 GMT m=+14962.464130647,9,83
low,1,2024-03-15 15:39:07.561 +0000 GMT,2024-03-15 15:39:07.568939 +0000 GMT m=+14962.620856235,7,83
low,1,2024-03-15 15:39:07.561 +0000 GMT,2024-03-15 15:39:07.569155 +0000 GMT m=+14962.621072372,8,83
low,1,2024-03-15 15:39:07.561 +0000 GMT,2024-03-15 15:39:07.569318 +0000 GMT m=+14962.621234828,8,83
low,1,2024-03-15 15:39:07.561 +0000 GMT,2024-03-15 15:39:07.569387 +0000 GMT m=+14962.621303612,8,83
low,1,2024-03-15 15:39:07.561 +0000 GMT,2024-03-15 15:39:07.56956 +0000 GMT m=+14962.621476913,8,83
low,1,2024-03-15 15:39:07.561 +0000 GMT,2024-03-15 15:39:07.569633 +0000 GMT m=+14962.621549978,8,83
low,1,2024-03-15 15:39:07.561 +0000 GMT,2024-03-15 15:39:07.569694 +0000 GMT m=+14962.621610745,8,83
low,1,2024-03-15 15:39:07.561 +0000 GMT,2024-03-15 15:39:07.569754 +0000 GMT m=+14962.621671355,8,83
low,1,2024-03-15 15:39:07.561 +0000 GMT,2024-03-15 15:39:07.569833 +0000 GMT m=+14962.621750271,8,83
low,1,2024-03-15 15:39:07.561 +0000 GMT,2024-03-15 15:39:07.569896 +0000 GMT m=+14962.621813202,8,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.652225 +0000 GMT m=+14968.704034446,9,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.652861 +0000 GMT m=+14968.704669876,9,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.653205 +0000 GMT m=+14968.705014467,10,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.653452 +0000 GMT m=+14968.705261627,10,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.653555 +0000 GMT m=+14968.705364230,10,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.65366 +0000 GMT m=+14968.705469079,10,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.653807 +0000 GMT m=+14968.705616271,10,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.653893 +0000 GMT m=+14968.705702471,10,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.654002 +0000 GMT m=+14968.705811530,11,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.654093 +0000 GMT m=+14968.705902621,11,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.654209 +0000 GMT m=+14968.706018358,11,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.654317 +0000 GMT m=+14968.706126084,11,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.65445 +0000 GMT m=+14968.706259702,11,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.654579 +0000 GMT m=+14968.706388319,11,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.654793 +0000 GMT m=+14968.706602302,11,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.654885 +0000 GMT m=+14968.706694499,11,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.65496 +0000 GMT m=+14968.706769217,11,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.65518 +0000 GMT m=+14968.706989671,12,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.655371 +0000 GMT m=+14968.707180288,12,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.65553 +0000 GMT m=+14968.707339638,12,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.655619 +0000 GMT m=+14968.707428032,12,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.655686 +0000 GMT m=+14968.707495244,12,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.655775 +0000 GMT m=+14968.707584621,12,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.655839 +0000 GMT m=+14968.707648567,12,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.655902 +0000 GMT m=+14968.707711646,12,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.656023 +0000 GMT m=+14968.707831908,13,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.656107 +0000 GMT m=+14968.707916264,13,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.656218 +0000 GMT m=+14968.708027363,13,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.656279 +0000 GMT m=+14968.708088451,13,83
default,15,2024-03-15 15:39:13.643 +0000 GMT,2024-03-15 15:39:13.65636 +0000 GMT m=+14968.708168687,13,83
medium,3,2024-03-15 15:39:13.868 +0000 GMT,2024-03-15 15:39:13.876887 +0000 GMT m=+14968.928692329,8,83
medium,3,2024-03-15 15:39:13.869 +0000 GMT,2024-03-15 15:39:13.877099 +0000 GMT m=+14968.928904089,8,83
medium,3,2024-03-15 15:39:13.869 +0000 GMT,2024-03-15 15:39:13.877409 +0000 GMT m=+14968.929214624,8,83
medium,3,2024-03-15 15:39:13.869 +0000 GMT,2024-03-15 15:39:13.877487 +0000 GMT m=+14968.929292561,8,83
medium,3,2024-03-15 15:39:13.869 +0000 GMT,2024-03-15 15:39:13.877579 +0000 GMT m=+14968.929383980,8,83
medium,3,2024-03-15 15:39:13.869 +0000 GMT,2024-03-15 15:39:13.87765 +0000 GMT m=+14968.929455251,8,83
medium,3,2024-03-15 15:39:13.869 +0000 GMT,2024-03-15 15:39:13.877741 +0000 GMT m=+14968.929546029,8,83
medium,3,2024-03-15 15:39:13.869 +0000 GMT,2024-03-15 15:39:13.877812 +0000 GMT m=+14968.929616799,8,83
medium,3,2024-03-15 15:39:13.869 +0000 GMT,2024-03-15 15:39:13.877905 +0000 GMT m=+14968.929709877,8,83
medium,3,2024-03-15 15:39:13.869 +0000 GMT,2024-03-15 15:39:13.877977 +0000 GMT m=+14968.929781999,8,83
high,9,2024-03-15 15:39:14.024 +0000 GMT,2024-03-15 15:39:14.033005 +0000 GMT m=+14969.084807466,9,83
high,9,2024-03-15 15:39:14.025 +0000 GMT,2024-03-15 15:39:14.033403 +0000 GMT m=+14969.085205630,8,83
high,9,2024-03-15 15:39:14.025 +0000 GMT,2024-03-15 15:39:14.033701 +0000 GMT m=+14969.085503065,8,83
high,9,2024-03-15 15:39:14.025 +0000 GMT,2024-03-15 15:39:14.033797 +0000 GMT m=+14969.085599764,8,83
high,9,2024-03-15 15:39:14.025 +0000 GMT,2024-03-15 15:39:14.033857 +0000 GMT m=+14969.085659622,8,83
high,9,2024-03-15 15:39:14.025 +0000 GMT,2024-03-15 15:39:14.033917 +0000 GMT m=+14969.085719017,8,83
high,9,2024-03-15 15:39:14.026 +0000 GMT,2024-03-15 15:39:14.033974 +0000 GMT m=+14969.085776240,7,83
high,9,2024-03-15 15:39:14.026 +0000 GMT,2024-03-15 15:39:14.03409 +0000 GMT m=+14969.085892485,8,83
high,9,2024-03-15 15:39:14.026 +0000 GMT,2024-03-15 15:39:14.034149 +0000 GMT m=+14969.085951058,8,83
high,9,2024-03-15 15:39:14.026 +0000 GMT,2024-03-15 15:39:14.034261 +0000 GMT m=+14969.086063159,8,83
low,1,2024-03-15 15:39:14.176 +0000 GMT,2024-03-15 15:39:14.183624 +0000 GMT m=+14969.235424101,7,83
low,1,2024-03-15 15:39:14.176 +0000 GMT,2024-03-15 15:39:14.183903 +0000 GMT m=+14969.235702788,7,83
low,1,2024-03-15 15:39:14.176 +0000 GMT,2024-03-15 15:39:14.184235 +0000 GMT m=+14969.236035174,8,83
low,1,2024-03-15 15:39:14.176 +0000 GMT,2024-03-15 15:39:14.184325 +0000 GMT m=+14969.236124838,8,83
low,1,2024-03-15 15:39:14.176 +0000 GMT,2024-03-15 15:39:14.184436 +0000 GMT m=+14969.236235569,8,83
low,1,2024-03-15 15:39:14.176 +0000 GMT,2024-03-15 15:39:14.184521 +0000 GMT m=+14969.236321162,8,83
low,1,2024-03-15 15:39:14.176 +0000 GMT,2024-03-15 15:39:14.184612 +0000 GMT m=+14969.236412326,8,83
low,1,2024-03-15 15:39:14.176 +0000 GMT,2024-03-15 15:39:14.184722 +0000 GMT m=+14969.236521952,8,83
low,1,2024-03-15 15:39:14.176 +0000 GMT,2024-03-15 15:39:14.185015 +0000 GMT m=+14969.236815299,9,83
low,1,2024-03-15 15:39:14.176 +0000 GMT,2024-03-15 15:39:14.185087 +0000 GMT m=+14969.236886798,9,83
default,15,2024-03-15 15:39:20.256 +0000 GMT,2024-03-15 15:39:20.265093 +0000 GMT m=+14975.316785306,9,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.265376 +0000 GMT m=+14975.317068657,8,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.265779 +0000 GMT m=+14975.317471134,8,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.265873 +0000 GMT m=+14975.317565037,8,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.266018 +0000 GMT m=+14975.317709843,9,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.266248 +0000 GMT m=+14975.317940177,9,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.266466 +0000 GMT m=+14975.318158041,9,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.266617 +0000 GMT m=+14975.318309743,9,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.26681 +0000 GMT m=+14975.318502014,9,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.267003 +0000 GMT m=+14975.318695445,10,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.26712 +0000 GMT m=+14975.318812047,10,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.267375 +0000 GMT m=+14975.319067151,10,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.267581 +0000 GMT m=+14975.319273201,10,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.267717 +0000 GMT m=+14975.319409248,10,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.267873 +0000 GMT m=+14975.319565638,10,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.268125 +0000 GMT m=+14975.319817601,11,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.268239 +0000 GMT m=+14975.319931561,11,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.268369 +0000 GMT m=+14975.320061257,11,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.268464 +0000 GMT m=+14975.320156422,11,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.268543 +0000 GMT m=+14975.320235068,11,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.268716 +0000 GMT m=+14975.320407911,11,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.268862 +0000 GMT m=+14975.320553766,11,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.268951 +0000 GMT m=+14975.320642997,11,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.269068 +0000 GMT m=+14975.320760598,12,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.269212 +0000 GMT m=+14975.320904496,12,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.269415 +0000 GMT m=+14975.321107464,12,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.269548 +0000 GMT m=+14975.321239706,12,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.269707 +0000 GMT m=+14975.321399566,12,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.269883 +0000 GMT m=+14975.321575303,12,83
default,15,2024-03-15 15:39:20.257 +0000 GMT,2024-03-15 15:39:20.270041 +0000 GMT m=+14975.321733466,13,83
low,1,2024-03-15 15:39:20.424 +0000 GMT,2024-03-15 15:39:20.432021 +0000 GMT m=+14975.483710443,8,83
low,1,2024-03-15 15:39:20.424 +0000 GMT,2024-03-15 15:39:20.45564 +0000 GMT m=+14975.507328554,31,83
low,1,2024-03-15 15:39:20.424 +0000 GMT,2024-03-15 15:39:20.455846 +0000 GMT m=+14975.507534932,31,83
low,1,2024-03-15 15:39:20.424 +0000 GMT,2024-03-15 15:39:20.456401 +0000 GMT m=+14975.508089683,32,83
low,1,2024-03-15 15:39:20.424 +0000 GMT,2024-03-15 15:39:20.456532 +0000 GMT m=+14975.508220791,32,83
low,1,2024-03-15 15:39:20.424 +0000 GMT,2024-03-15 15:39:20.456615 +0000 GMT m=+14975.508304386,32,83
low,1,2024-03-15 15:39:20.424 +0000 GMT,2024-03-15 15:39:20.456779 +0000 GMT m=+14975.508467415,32,83
low,1,2024-03-15 15:39:20.424 +0000 GMT,2024-03-15 15:39:20.456849 +0000 GMT m=+14975.508538000,32,83
low,1,2024-03-15 15:39:20.424 +0000 GMT,2024-03-15 15:39:20.456913 +0000 GMT m=+14975.508601931,32,83
low,1,2024-03-15 15:39:20.424 +0000 GMT,2024-03-15 15:39:20.456993 +0000 GMT m=+14975.508681608,32,83
medium,3,2024-03-15 15:39:20.688 +0000 GMT,2024-03-15 15:39:20.696587 +0000 GMT m=+14975.748271408,8,83
medium,3,2024-03-15 15:39:20.688 +0000 GMT,2024-03-15 15:39:20.696762 +0000 GMT m=+14975.748447027,8,83
medium,3,2024-03-15 15:39:20.688 +0000 GMT,2024-03-15 15:39:20.697118 +0000 GMT m=+14975.748803109,9,83
medium,3,2024-03-15 15:39:20.688 +0000 GMT,2024-03-15 15:39:20.697191 +0000 GMT m=+14975.748876098,9,83
medium,3,2024-03-15 15:39:20.688 +0000 GMT,2024-03-15 15:39:20.697287 +0000 GMT m=+14975.748971812,9,83
medium,3,2024-03-15 15:39:20.688 +0000 GMT,2024-03-15 15:39:20.697353 +0000 GMT m=+14975.749037685,9,83
medium,3,2024-03-15 15:39:20.688 +0000 GMT,2024-03-15 15:39:20.697414 +0000 GMT m=+14975.749098600,9,83
medium,3,2024-03-15 15:39:20.688 +0000 GMT,2024-03-15 15:39:20.697478 +0000 GMT m=+14975.749162594,9,83
medium,3,2024-03-15 15:39:20.688 +0000 GMT,2024-03-15 15:39:20.697539 +0000 GMT m=+14975.749223524,9,83
medium,3,2024-03-15 15:39:20.688 +0000 GMT,2024-03-15 15:39:20.697625 +0000 GMT m=+14975.749309224,9,83
high,9,2024-03-15 15:39:20.844 +0000 GMT,2024-03-15 15:39:20.852656 +0000 GMT m=+14975.904337820,8,83
high,9,2024-03-15 15:39:20.844 +0000 GMT,2024-03-15 15:39:20.852953 +0000 GMT m=+14975.904635311,8,83
high,9,2024-03-15 15:39:20.844 +0000 GMT,2024-03-15 15:39:20.85329 +0000 GMT m=+14975.904971904,9,83
high,9,2024-03-15 15:39:20.844 +0000 GMT,2024-03-15 15:39:20.853386 +0000 GMT m=+14975.905068130,9,83
high,9,2024-03-15 15:39:20.844 +0000 GMT,2024-03-15 15:39:20.853458 +0000 GMT m=+14975.905139655,9,83
high,9,2024-03-15 15:39:20.844 +0000 GMT,2024-03-15 15:39:20.853569 +0000 GMT m=+14975.905250913,9,83
high,9,2024-03-15 15:39:20.844 +0000 GMT,2024-03-15 15:39:20.853639 +0000 GMT m=+14975.905320802,9,83
high,9,2024-03-15 15:39:20.844 +0000 GMT,2024-03-15 15:39:20.853734 +0000 GMT m=+14975.905415614,9,83
high,9,2024-03-15 15:39:20.844 +0000 GMT,2024-03-15 15:39:20.853798 +0000 GMT m=+14975.905480141,9,83
high,9,2024-03-15 15:39:20.844 +0000 GMT,2024-03-15 15:39:20.853908 +0000 GMT m=+14975.905590055,9,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.989921 +0000 GMT m=+14982.041494252,8,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.990123 +0000 GMT m=+14982.041696564,9,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.99046 +0000 GMT m=+14982.042033374,9,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.990559 +0000 GMT m=+14982.042132772,9,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.990679 +0000 GMT m=+14982.042252117,9,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.990775 +0000 GMT m=+14982.042348596,9,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.990861 +0000 GMT m=+14982.042434076,9,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.990939 +0000 GMT m=+14982.042512307,9,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.991039 +0000 GMT m=+14982.042612531,10,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.991113 +0000 GMT m=+14982.042686211,10,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.991225 +0000 GMT m=+14982.042798679,10,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.991313 +0000 GMT m=+14982.042886036,10,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.991427 +0000 GMT m=+14982.042999920,10,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.991515 +0000 GMT m=+14982.043088567,10,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.99162 +0000 GMT m=+14982.043193371,10,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.991698 +0000 GMT m=+14982.043270841,10,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.991867 +0000 GMT m=+14982.043440006,10,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.991957 +0000 GMT m=+14982.043530373,10,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.992063 +0000 GMT m=+14982.043636203,11,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.992152 +0000 GMT m=+14982.043725544,11,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.992301 +0000 GMT m=+14982.043874629,11,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.992393 +0000 GMT m=+14982.043966581,11,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.992513 +0000 GMT m=+14982.044086278,11,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.992612 +0000 GMT m=+14982.044185251,11,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.992683 +0000 GMT m=+14982.044256379,11,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.992802 +0000 GMT m=+14982.044374886,11,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.992889 +0000 GMT m=+14982.044461780,11,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.992982 +0000 GMT m=+14982.044555369,11,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.993048 +0000 GMT m=+14982.044620945,12,83
default,15,2024-03-15 15:39:26.981 +0000 GMT,2024-03-15 15:39:26.993138 +0000 GMT m=+14982.044711619,12,83
high,9,2024-03-15 15:39:27.144 +0000 GMT,2024-03-15 15:39:27.152842 +0000 GMT m=+14982.204412399,8,83
high,9,2024-03-15 15:39:27.144 +0000 GMT,2024-03-15 15:39:27.153253 +0000 GMT m=+14982.204823295,9,83
high,9,2024-03-15 15:39:27.144 +0000 GMT,2024-03-15 15:39:27.153607 +0000 GMT m=+14982.205177601,9,83
high,9,2024-03-15 15:39:27.144 +0000 GMT,2024-03-15 15:39:27.153704 +0000 GMT m=+14982.205274266,9,83
high,9,2024-03-15 15:39:27.144 +0000 GMT,2024-03-15 15:39:27.153772 +0000 GMT m=+14982.205342561,9,83
high,9,2024-03-15 15:39:27.144 +0000 GMT,2024-03-15 15:39:27.153856 +0000 GMT m=+14982.205426826,9,83
high,9,2024-03-15 15:39:27.144 +0000 GMT,2024-03-15 15:39:27.153916 +0000 GMT m=+14982.205486389,9,83
